10-04-2014,00:00:09,D877820,2339.0,-22.91666,-43.60828,0.0
10-04-2014,00:00:09,D878730,2336.0,-22.916121,-43.607681,0.0
10-04-2014,00:00:09,D90136,0,-22.91885,-43.643711,0.0
10-04-2014,00:00:10,A275630,548.0,-23.001301,-43.366459,14.0
10-04-2014,00:00:10,A276110,433.0,-22.93479,-43.17424,43.0
10-04-2014,00:00:10,A276210,432.0,-22.93714,-43.183681,14.0
10-04-2014,00:00:10,A276350,433.0,-22.920679,-43.255562,0.0
10-04-2014,00:00:10,A410620,178.0,-22.962337,-43.215721,0.37
10-04-2014,00:00:10,A410960,460.0,-22.874931,-43.241276,0.0
10-04-2014,00:00:10,A412770,460.0,-22.874329,-43.242172,0.19
10-04-2014,00:00:10,A48072,0,-22.915125,-43.263519,39.08
10-04-2014,00:00:10,A502210,220.0,-22.92894,-43.254208,0.0
10-04-2014,00:00:10,A72090,0,-22.913391,-43.264812,13.33
10-04-2014,00:00:10,A72096,0,-22.889132,-43.292042,0.0
10-04-2014,00:00:10,B105060,680.0,-22.8955,-43.2978,43.0
10-04-2014,00:00:10,B11561,0,-22.9103,-43.1719,1.3
10-04-2014,00:00:10,B11580,0,-22.9127,-43.1842,4.63
10-04-2014,00:00:10,B270630,639.0,-22.8206,-43.3062,35.0
10-04-2014,00:00:10,B310220,497.0,-22.8985,-43.2109,60.56
